Sex,isactive,Children,Educations,Age,Position,BirthPlace,InsuranceMonth,Marriage,Height,Unit,Horoscope,gender_retention_rate,education_retention_rate,age_group_retention_rate
Male,1,0,Diploma,35,Packing,Qom,68,Married,168,Production,Ordibehesht,32.32405892,36.96275072,36.50485437
Male,0,0,Elementary,26,Maintenance and Repairs,Qom,22,Single,181,Production,Azar,32.32405892,17.67241379,28.90625
Male,1,2,Diploma,37,Passage,Khuzestan,87,Married,172,Production,Mordad,32.32405892,36.96275072,36.50485437
Female,0,0,HighSchool,37,Ring,Qom,0,Married,178,Production,Farvardin,38.27993255,33.58633776,36.50485437
Female,0,0,HighSchool,37,Ring,Bardaskan,0,Married,160,Production,Farvardin,38.27993255,33.58633776,36.50485437
Female,0,0,HighSchool,37,Ring,Qom,240,Married,160,HR and Office,Farvardin,38.27993255,33.58633776,36.50485437
Male,0,0,HighSchool,26,Autoconer,Arak,0,Single,174,Production,Esfand,32.32405892,33.58633776,28.90625
Male,1,2,HighSchool,38,Facilities,Qom,76,Married,172,Facilities,Tir,32.32405892,33.58633776,36.50485437
Male,0,0,Diploma,39,Facilities,Bijar,84,Married,172,Production,Aban,32.32405892,36.96275072,36.50485437
Male,1,0,Bachelor,39,Packing,Qom,68,Married,170,Production,Bahman,32.32405892,40.17094017,36.50485437
Male,0,0,Diploma,32,Maintenance and Repairs,Qom,41,Married,174,Production,Farvardin,32.32405892,36.96275072,33.28748281
Male,0,0,HighSchool,28,Packing,Qom,0,Single,167,Production,Mordad,32.32405892,33.58633776,33.28748281
Female,1,0,Diploma,37,Autoconer,Zanjan,66,Married,159,Production,Farvardin,38.27993255,36.96275072,36.50485437
Female,0,0,HighSchool,21,Doubling,Khorram Abad,0,Single,161,Production,Esfand,38.27993255,33.58633776,46.15384615
Male,0,0,Bachelor,30,Ring,Bonab,0,Single,177,Production,Shahrivar,32.32405892,40.17094017,33.28748281
Female,1,0,HighSchool,31,Doubling,Central,0,Married,163,Production,Azar,38.27993255,33.58633776,33.28748281
Male,0,0,HighSchool,38,Autoconer,Zanjan,102,Married,173,Production,Dey,32.32405892,33.58633776,36.50485437
Male,1,2,Diploma,31,Flyer,Hamadan,1,Married,180,Production,Ordibehesht,32.32405892,36.96275072,33.28748281
Male,1,2,Diploma,31,Flyer,Hamadan,0,Married,173,Production,Ordibehesht,32.32405892,36.96275072,33.28748281
Male,1,0,Master,35,Technical and Engineering,Tehran,79,Married,175,Production,Aban,32.32405892,48.38709677,36.50485437
Male,0,0,Diploma,36,Flyer,Gonbadkaus,92,Married,171,Production,Shahrivar,32.32405892,36.96275072,36.50485437
Male,0,0,HighSchool,37,Warehouse,Ahwaz,5,Single,176,Production,Ordibehesht,32.32405892,33.58633776,36.50485437
Female,0,0,Bachelor,30,Quality Control,Qom,19,Married,164,HR and Office,Shahrivar,38.27993255,40.17094017,33.28748281
Male,0,0,HighSchool,29,Packing,Qom,21,Single,165,Production,Mordad,32.32405892,33.58633776,33.28748281
Male,0,0,Bachelor,33,Maintenance and Repairs,Qom,10,Single,176,Production,Farvardin,32.32405892,40.17094017,33.28748281
Male,0,0,Diploma,28,Packing,Qom,0,Married,160,Production,Dey,32.32405892,36.96275072,33.28748281
Female,0,0,Elementary,31,Laboratory,Qom,0,Married,164,Production,Shahrivar,38.27993255,17.67241379,33.28748281
Male,1,1,Diploma,39,Maintenance and Repairs,Qom,77,Married,174,Production,Shahrivar,32.32405892,36.96275072,36.50485437
Male,0,0,HighSchool,29,Flyer,Qom,0,Married,174,Production,Esfand,32.32405892,33.58633776,33.28748281
Male,1,0,Diploma,30,Carding,Qom,0,Married,169,Production,Mordad,32.32405892,36.96275072,33.28748281
Male,1,0,Diploma,33,Security,Qom,0,Single,176,Production,Ordibehesht,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,27,Maintenance and Repairs,Qom,0,Single,173,Production,Bahman,32.32405892,36.96275072,33.28748281
Female,0,0,Bachelor,35,Packing,Ahwaz,0,Married,162,Production,Bahman,38.27993255,40.17094017,36.50485437
Male,0,0,Diploma,31,Packing,Qom,47,Single,170,Production,Azar,32.32405892,36.96275072,33.28748281
Female,0,0,Elementary,19,Ring,Qom,0,Married,161,Production,Ordibehesht,38.27993255,17.67241379,46.15384615
Male,0,0,PostDiploma,29,Maintenance and Repairs,Qom,0,Single,174,Production,Ordibehesht,32.32405892,39.78494624,33.28748281
Male,0,0,Diploma,36,Facilities,Kuhdasht,0,Married,174,Production,Farvardin,32.32405892,36.96275072,36.50485437
Female,0,0,Diploma,30,Maintenance and Repairs,Arak,0,Married,152,Production,Mehr,38.27993255,36.96275072,33.28748281
Male,1,1,HighSchool,34,Packing,Bushehr,66,Single,170,Production,Aban,32.32405892,33.58633776,33.28748281
Female,1,0,Diploma,36,Maintenance and Repairs,Qom,0,Married,161,Production,Aban,38.27993255,36.96275072,36.50485437
Male,0,0,PostDiploma,30,Electronic,Qom,0,Single,174,Production,Ordibehesht,32.32405892,39.78494624,33.28748281
Male,1,0,Diploma,35,Security,Qom,0,Single,178,Production,Ordibehesht,32.32405892,36.96275072,36.50485437
Male,0,0,Diploma,29,Flyer,Blue,0,Married,173,Production,Esfand,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,24,Ring,Qom,0,Single,159,Production,Dey,32.32405892,36.96275072,28.90625
Male,1,0,Diploma,31,Passage,Khuzestan,0,Married,174,Production,Tir,32.32405892,36.96275072,33.28748281
Male,0,0,Elementary,36,Maintenance and Repairs,Qom,1095,Married,174,Production,Khordad,32.32405892,17.67241379,36.50485437
Male,0,0,HighSchool,38,Ring,Blue,0,Single,177,Production,Aban,32.32405892,33.58633776,36.50485437
Female,0,0,Elementary,32,Autoconer,Harris,0,Married,164,Production,Bahman,38.27993255,17.67241379,33.28748281
Male,0,0,Diploma,28,Maintenance and Repairs,Qom,0,Single,179,Production,Mehr,32.32405892,36.96275072,33.28748281
Male,1,0,PostDiploma,27,Electronic,Hamadan,0,Married,179,Production,Farvardin,32.32405892,39.78494624,33.28748281
Male,0,0,Elementary,25,Maintenance and Repairs,Qom,0,Single,155,Production,Dey,32.32405892,17.67241379,28.90625
Male,1,0,Master,31,Electronic,Qom,0,Single,178,Industrial Engineering,Shahrivar,32.32405892,48.38709677,33.28748281
Male,1,0,Elementary,28,Doubling,Qom,0,Single,172,Production,Mordad,32.32405892,17.67241379,33.28748281
Male,0,0,Diploma,28,Maintenance and Repairs,Zarand,0,Single,169,Production,Dey,32.32405892,36.96275072,33.28748281
Male,1,0,HighSchool,35,Packing,Lorestan,1,Married,166,Production,Mordad,32.32405892,33.58633776,36.50485437
Male,0,0,Diploma,36,Maintenance and Repairs,Ahwaz,76,Married,171,Production,Esfand,32.32405892,36.96275072,36.50485437
Male,1,0,HighSchool,24,Press,Qom,0,Married,176,Production,Mehr,32.32405892,33.58633776,28.90625
Male,0,0,Elementary,26,Flyer,Boroujerd,19,Married,181,Production,Tir,32.32405892,17.67241379,28.90625
Male,0,0,Diploma,40,Maintenance and Repairs,Qom,36,Married,173,Production,Shahrivar,32.32405892,36.96275072,36.50485437
Male,1,0,Diploma,26,Packing,Qom,0,Single,179,Production,Azar,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,28,Facilities,Qom,0,Married,175,Production,Azar,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,39,Packing,Qom,136,Married,172,Production,Dey,32.32405892,36.96275072,36.50485437
Male,1,0,HighSchool,30,Open End,Central,27,Married,171,Production,Esfand,32.32405892,33.58633776,33.28748281
Male,0,0,Bachelor,32,Autoconer,Qom,0,Married,174,Production,Farvardin,32.32405892,40.17094017,33.28748281
Female,0,0,HighSchool,40,Autoconer,Shush,0,Married,112,Production,Dey,38.27993255,33.58633776,36.50485437
Male,0,0,Elementary,28,Autoconer,Qom,0,Single,173,Production,Bahman,32.32405892,17.67241379,33.28748281
Male,0,0,Bachelor,29,Maintenance and Repairs,Ahwaz,0,Single,176,Production,Khordad,32.32405892,40.17094017,33.28748281
Male,0,0,Diploma,25,Ring,Tehran,0,Single,180,Production,Tir,32.32405892,36.96275072,28.90625
Female,1,0,Bachelor,42,Autoconer,Mashhad,0,Married,150,Production,Dey,38.27993255,40.17094017,44.7761194
Male,1,0,Diploma,27,Packing,Qom,0,Single,166,Production,Dey,32.32405892,36.96275072,33.28748281
Female,0,0,HighSchool,46,Packing,Tale,0,Married,162,Production,Ordibehesht,38.27993255,33.58633776,44.7761194
Male,0,0,Diploma,28,Flyer,Khorramabad,0,Single,175,Production,Azar,32.32405892,36.96275072,33.28748281
Female,1,0,Elementary,38,Autoconer,Qom,43,Married,160,Production,Aban,38.27993255,17.67241379,36.50485437
Male,1,0,Diploma,36,Maintenance and Repairs,Khuzestan,82,Married,174,Production,Shahrivar,32.32405892,36.96275072,36.50485437
Male,0,0,HighSchool,42,Facilities,Qorveh,42,Married,173,Production,Farvardin,32.32405892,33.58633776,44.7761194
Female,0,0,Elementary,38,HR and Training,Tuyserkan,74,Married,160,Production,Shahrivar,38.27993255,17.67241379,36.50485437
Male,1,0,HighSchool,34,Warehouse,Karaj,79,Married,175,Production,Bahman,32.32405892,33.58633776,33.28748281
Male,0,0,HighSchool,32,Packing,Qom,14,Single,151,Production,Mordad,32.32405892,33.58633776,33.28748281
Male,0,0,Elementary,33,Jet,Bam,0,Single,173,Production,Bahman,32.32405892,17.67241379,33.28748281
Male,0,0,Diploma,24,Ring,Charavimaq,0,Single,165,Production,Dey,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,24,Packing,Bam,0,Single,178,Production,Azar,32.32405892,36.96275072,28.90625
Male,1,1,Diploma,28,Packing,West Azerbaijan,0,Single,173,Production,Ordibehesht,32.32405892,36.96275072,33.28748281
Male,0,0,HighSchool,38,Press,Hashtrood,141,Married,171,Warehouse,Shahrivar,32.32405892,33.58633776,36.50485437
Male,0,0,HighSchool,29,Facilities,Qom,0,Single,176,Production,Esfand,32.32405892,33.58633776,33.28748281
Male,1,0,Diploma,27,Safety,Hamadan,23,Single,171,Production,Mordad,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,30,Ring,Qom,30,Single,179,Production,Aban,32.32405892,36.96275072,33.28748281
Male,1,0,HighSchool,35,Warehouse,Hamadan,123,Married,171,Warehouse,Shahrivar,32.32405892,33.58633776,36.50485437
Male,0,0,HighSchool,31,Maintenance and Repairs,Qom,0,Married,161,Technical,Mordad,32.32405892,33.58633776,33.28748281
Male,0,0,Diploma,24,Ring,Qom,12,Single,182,Production,Shahrivar,32.32405892,36.96275072,28.90625
Female,1,0,Diploma,44,Autoconer,Qom,0,Married,162,Production,Khordad,38.27993255,36.96275072,44.7761194
Male,0,0,Bachelor,32,Packing,Ardakan,50,Married,176,Technical,Esfand,32.32405892,40.17094017,33.28748281
Female,1,0,HighSchool,25,Ring,Zanjan,0,Married,162,Production,Ordibehesht,38.27993255,33.58633776,28.90625
Male,0,0,Elementary,27,Flyer,Moon badge,0,Married,174,Production,Esfand,32.32405892,17.67241379,33.28748281
Male,0,0,HighSchool,30,Security,Qom,43,Single,179,Production,Azar,32.32405892,33.58633776,33.28748281
Male,0,0,Bachelor,32,Electronic,Qom,24,Single,176,Production,Aban,32.32405892,40.17094017,33.28748281
Male,0,2,Diploma,35,Maintenance and Repairs,Durrod,99,Married,171,Production,Shahrivar,32.32405892,36.96275072,36.50485437
Male,0,1,Diploma,29,Jet,Shadegan,24,Married,174,Production,Farvardin,32.32405892,36.96275072,33.28748281
Male,0,0,PostDiploma,36,Packing,Qom,85,Single,171,Production,Ordibehesht,32.32405892,39.78494624,36.50485437
Male,0,0,Elementary,24,Open End,Zanjan,0,Single,158,Production,Dey,32.32405892,17.67241379,28.90625
Male,0,0,Diploma,35,Flyer,Qom,0,Married,175,Production,Azar,32.32405892,36.96275072,36.50485437
Male,0,0,HighSchool,25,Maintenance and Repairs,Qom,17,Single,180,Production,Dey,32.32405892,33.58633776,28.90625
Male,0,2,PostDiploma,45,Maintenance and Repairs,Dezful,94,Married,171,Technical,Tir,32.32405892,39.78494624,44.7761194
Male,0,2,Diploma,34,Maintenance and Repairs,Babylon,11,Married,173,Production,Farvardin,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,33,Facilities,Hashtrood,6,Single,173,Production,Esfand,32.32405892,36.96275072,33.28748281
Female,0,2,HighSchool,39,Autoconer,Qom,20,Married,158,Production,Esfand,38.27993255,33.58633776,36.50485437
Male,1,0,Bachelor,30,Electronic,Tehran,31,Married,179,Production,Farvardin,32.32405892,40.17094017,33.28748281
Male,0,0,HighSchool,27,Facilities,Qom,1,Single,175,Production,Ordibehesht,32.32405892,33.58633776,33.28748281
Male,0,1,Bachelor,34,Packing,Qom,64,Married,106,Technical,Mordad,32.32405892,40.17094017,33.28748281
Male,0,0,Master,41,Electronic,Isfahan,74,Married,176,Electronic,Shahrivar,32.32405892,48.38709677,36.50485437
Female,0,0,Master,27,Laboratory,Qom,0,Married,164,Production,Shahrivar,38.27993255,48.38709677,33.28748281
Male,0,0,Diploma,30,Jet,Qom,0,Single,175,Production,Tir,32.32405892,36.96275072,33.28748281
Male,1,0,Diploma,27,Carding,Qom,0,Married,174,Production,Mordad,32.32405892,36.96275072,33.28748281
Male,0,0,Elementary,35,Maintenance and Repairs,Shush,0,Married,174,Production,Khordad,32.32405892,17.67241379,36.50485437
Male,0,0,Elementary,27,Jet,Zanjan,0,Married,171,Production,Mordad,32.32405892,17.67241379,33.28748281
Male,0,0,Diploma,33,Autoconer,Qom,33,Married,174,Production,Bahman,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,28,Ring,Ahwaz,43,Married,179,Production,Shahrivar,32.32405892,36.96275072,33.28748281
Male,0,0,Master,36,Flyer,Qom,1,Single,177,Production,Azar,32.32405892,48.38709677,36.50485437
Male,1,0,Bachelor,47,Office,Tehran,0,Married,175,Production,Shahrivar,32.32405892,40.17094017,44.7761194
Male,1,0,Master,41,Technical and Engineering,Tehran,0,Married,175,Production,Shahrivar,32.32405892,48.38709677,36.50485437
Female,1,0,Bachelor,33,Business,Tehran,0,Single,143,Production,Dey,38.27993255,40.17094017,33.28748281
Male,1,0,PostDiploma,37,Office,Tehran,0,Married,176,Production,Shahrivar,32.32405892,39.78494624,36.50485437
Female,1,0,Diploma,32,Office,Tehran,0,Single,166,Production,Farvardin,38.27993255,36.96275072,33.28748281
Female,0,0,Bachelor,35,Office,Tehran,0,Single,172,Production,Bahman,38.27993255,40.17094017,36.50485437
Female,0,0,Diploma,26,Office,Tehran,0,Single,172,Production,Aban,38.27993255,36.96275072,28.90625
Female,0,0,Diploma,24,Office,Tehran,0,Single,171,Production,Esfand,38.27993255,36.96275072,28.90625
Female,0,0,Diploma,24,Financial,Tehran,0,Single,171,Production,Esfand,38.27993255,36.96275072,28.90625
Female,0,0,Diploma,29,Office,Tehran,0,Single,171,Production,Azar,38.27993255,36.96275072,33.28748281
Female,0,0,Bachelor,40,Laboratory,Ali Abad,0,Single,162,Production,Ordibehesht,38.27993255,40.17094017,36.50485437
Male,1,0,Diploma,28,Passage,Qom,6,Single,177,Production,Azar,32.32405892,36.96275072,33.28748281
Male,0,0,Master,31,Flyer,Naghadeh,0,Single,176,Production,Azar,32.32405892,48.38709677,33.28748281
Male,1,1,Diploma,29,Security,Hamadan,25,Married,179,Production,Khordad,32.32405892,36.96275072,33.28748281
Male,0,0,PostDiploma,33,Electronic,Qom,48,Married,172,Electronic,Esfand,32.32405892,39.78494624,33.28748281
Male,0,1,Diploma,37,Electronic,Nain,56,Married,172,Production,Farvardin,32.32405892,36.96275072,36.50485437
Male,0,0,Bachelor,37,Electronic,Hashtrood,86,Married,175,Electronic,Tir,32.32405892,40.17094017,36.50485437
Male,0,0,Diploma,33,Ring,Khorobiabank,36,Married,176,Production,Esfand,32.32405892,36.96275072,33.28748281
Male,1,0,Diploma,26,Ring,Central,20,Single,174,Production,Mordad,32.32405892,36.96275072,28.90625
Male,1,0,HighSchool,35,Flyer,Hamadan,71,Married,171,Production,Aban,32.32405892,33.58633776,36.50485437
Female,1,0,Bachelor,27,Electronic,Afghanistan,0,Married,160,Production,Khordad,38.27993255,40.17094017,33.28748281
Male,1,0,Diploma,30,Flyer,Lorestan,1,Single,175,Production,Azar,32.32405892,36.96275072,33.28748281
Male,1,0,HighSchool,49,Warehouse,Central,258,Married,173,Production,Khordad,32.32405892,33.58633776,44.7761194
Male,0,0,HighSchool,23,Carding,Qom,0,Single,147,Production,Dey,32.32405892,33.58633776,28.90625
Male,0,0,Master,29,Electronic,Tehran,27,Married,178,Electronic,Bahman,32.32405892,48.38709677,33.28748281
Male,0,0,Diploma,39,Maintenance and Repairs,Qom,8,Married,175,Production,Dey,32.32405892,36.96275072,36.50485437
Male,1,0,Diploma,39,Electronic,Qom,14,Married,175,Production,Khordad,32.32405892,36.96275072,36.50485437
Female,1,2,HighSchool,35,Autoconer,West Azerbaijan,0,Married,163,Production,Ordibehesht,38.27993255,33.58633776,36.50485437
Male,1,0,Diploma,36,Passage,Central,44,Married,151,Production,Mordad,32.32405892,36.96275072,36.50485437
Male,1,0,HighSchool,38,Ring,Central,34,Married,178,Production,Shahrivar,32.32405892,33.58633776,36.50485437
Female,0,0,Bachelor,29,Laboratory,Pasargad,0,Single,163,Production,Mordad,38.27993255,40.17094017,33.28748281
Female,1,2,Diploma,34,Comber,Qom,20,Married,162,Production,Bahman,38.27993255,36.96275072,33.28748281
Female,1,3,Diploma,40,Ring,Golestan,0,Married,161,Production,Shahrivar,38.27993255,36.96275072,36.50485437
Male,1,1,HighSchool,39,Flyer,East Azerbaijan,5,Married,171,Production,Dey,32.32405892,33.58633776,36.50485437
Male,1,2,Diploma,45,Tray and Reserver,Hamadan,168,Married,176,Production,Dey,32.32405892,36.96275072,44.7761194
Male,1,0,Bachelor,38,Electronic,Qom,20,Married,173,Electronic,Farvardin,32.32405892,40.17094017,36.50485437
Male,0,0,Diploma,25,Ring,Kashan,7,Single,179,Production,Khordad,32.32405892,36.96275072,28.90625
Male,1,1,HighSchool,30,Security,Qom,52,Married,177,Production,Tir,32.32405892,33.58633776,33.28748281
Female,1,2,Diploma,45,Comber,Qom,19,Married,162,Production,Shahrivar,38.27993255,36.96275072,44.7761194
Male,1,1,HighSchool,33,Security,Qom,71,Married,176,Production,Farvardin,32.32405892,33.58633776,33.28748281
Female,0,0,HighSchool,33,Ring,Poldokhtar,4,Single,163,Production,Mehr,38.27993255,33.58633776,33.28748281
Male,1,0,Diploma,27,Packing,Qom,5,Single,172,Production,Bahman,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,27,Jet,Qom,0,Single,176,Production,Esfand,32.32405892,36.96275072,33.28748281
Female,1,0,PostDiploma,36,Maintenance and Repairs,Kurdistan,18,Married,161,Production,Aban,38.27993255,39.78494624,36.50485437
Female,1,0,HighSchool,30,Ring,East Azerbaijan,17,Married,162,Production,Farvardin,38.27993255,33.58633776,33.28748281
Male,1,0,Bachelor,32,Security,Zanjan,11,Single,176,Production,Azar,32.32405892,40.17094017,33.28748281
Male,0,0,HighSchool,40,Maintenance and Repairs,Blue,146,Married,171,Technical,Azar,32.32405892,33.58633776,36.50485437
Male,1,0,Bachelor,29,Doubling,Qom,0,Single,178,Production,Esfand,32.32405892,40.17094017,33.28748281
Male,0,0,HighSchool,40,Security,Qom,48,Married,176,Production,Farvardin,32.32405892,33.58633776,36.50485437
Male,1,0,Bachelor,35,Electronic,Fars,90,Married,172,Electronic,Shahrivar,32.32405892,40.17094017,36.50485437
Male,0,0,Diploma,35,Jet,Boroujerd,97,Married,171,Production,Shahrivar,32.32405892,36.96275072,36.50485437
Male,0,0,HighSchool,29,Packing,Qom,1,Married,171,Production,Farvardin,32.32405892,33.58633776,33.28748281
Male,0,0,HighSchool,29,Autoconer,Charavimaq,10,Single,172,Production,Shahrivar,32.32405892,33.58633776,33.28748281
Male,1,0,Diploma,42,Security,Qom,171,Married,177,Production,Dey,32.32405892,36.96275072,44.7761194
Male,1,0,Diploma,34,Packing,Alborz,0,Married,174,Production,Aban,32.32405892,36.96275072,33.28748281
Female,1,0,HighSchool,42,Ring,East Azerbaijan,0,Married,164,Production,Tir,38.27993255,33.58633776,44.7761194
Female,1,0,Diploma,34,Ring,Guilan,0,Married,162,Production,Ordibehesht,38.27993255,36.96275072,33.28748281
Female,1,0,Bachelor,37,HR and Training,Mazandaran,0,Single,160,Production,Aban,38.27993255,40.17094017,36.50485437
Female,1,0,Diploma,34,Doubling,Qom,73,Married,161,Production,Tir,38.27993255,36.96275072,33.28748281
Male,1,0,Diploma,28,Autoconer,Qom,42,Single,178,Production,Shahrivar,32.32405892,36.96275072,33.28748281
Female,1,0,Diploma,39,Packing,Central,0,Married,160,Production,Aban,38.27993255,36.96275072,36.50485437
Male,1,0,Diploma,26,Maintenance and Repairs,Hamadan,0,Single,177,Production,Azar,32.32405892,36.96275072,28.90625
